LAT,LONG
47.66835646,-122.32271
47.70606339,-122.31209
47.66621443,-122.37502
47.65144975,-122.34621
47.67595897,-122.31133
47.67111059,-122.38850
47.65930131,-122.31906
47.71024653,-122.33295
47.60019947,-122.32536
47.67743373,-122.32097
47.52632635,-122.36553
47.59447683,-122.31013
47.6482391,-122.34728
47.66193684,-122.34563
47.66767924,-122.37389
47.69147455,-122.37712
47.63709286,-122.34380
47.65104589,-122.34652
47.64662335,-122.30566
47.66390004,-122.36886
47.62033503,-122.31585
47.70688638,-122.34204
47.67070833,-122.31717
47.66431099,-122.30864
47.59554323,-122.32471
47.65595769,-122.31947
47.66525422,-122.37655
47.58856285,-122.32970
47.61991352,-122.30917
47.70872298,-122.33039
47.65118972,-122.34620
47.62311747,-122.34771
47.69048095,-122.34472
47.65864247,-122.36477
47.61991352,-122.30917
47.70864592,-122.33131
47.54415991,-122.33123
47.54385926,-122.33043
47.64809941,-122.33241
47.66140735,-122.39145
47.65169731,-122.34573
47.6677791,-122.37523
47.60507044,-122.32867
47.66221439,-122.34792
47.60955952,-122.33715
47.55299589,-122.32110
47.69127449,-122.34042
47.66409248,-122.32047
47.66902596,-122.32312
47.66866691,-122.37621
47.66036838,-122.32543
47.70879482,-122.32647
47.62657817,-122.36434
47.61881816,-122.32555
47.6094957,-122.33801
47.57565821,-122.33795
47.62463425,-122.34355
47.66032926,-122.32439
47.68991009,-122.37497
47.585647,-122.30518
47.67113662,-122.38559
47.720039,-122.34418
47.66229871,-122.34532
47.69007694,-122.34501
47.62733142,-122.36450
47.54415991,-122.33123
47.6648353,-122.37541
47.5792122,-122.28532
47.65966471,-122.36656
47.63897387,-122.34459
47.63967706,-122.34523
47.67418396,-122.31172
47.67202402,-122.31443
47.66788967,-122.37359
47.66127493,-122.35415
47.69044912,-122.37514
47.64001586,-122.34458
47.66229268,-122.34764
47.67503652,-122.32185
47.65680402,-122.34887
47.549908,-122.32413
47.65104178,-122.34756
47.65039885,-122.34686
47.5536616,-122.36739
47.61444492,-122.35168
47.67431921,-122.38448
47.65344844,-122.36044
47.55436479,-122.36597
47.55366031,-122.36707
47.55366052,-122.36712
47.55208764,-122.36928
47.70901055,-122.31786
47.6667629,-122.31984
47.61282503,-122.33667
47.64838612,-122.32314
47.71328846,-122.32843
47.71328846,-122.32843
47.69044912,-122.37514
47.6536058,-122.35315
47.6668247,-122.37407
47.70014498,-122.36605
47.59202047,-122.31223
47.71619363,-122.33790
47.61879193,-122.32650
47.666628,-122.37494
47.66741397,-122.37457
47.69113348,-122.37120
47.59128497,-122.33720
47.54385926,-122.33043
47.53882831,-122.34154
47.53240469,-122.33820
47.7048564,-122.33726
47.56309943,-122.38771
47.7048564,-122.33726
47.69048168,-122.37377
47.6908569,-122.37439
47.59651397,-122.31884
47.67245882,-122.32217
47.61294335,-122.33112
47.61274435,-122.33685
47.69229018,-122.37760
47.6387155,-122.34569
47.66373562,-122.37064
47.59986205,-122.32344
47.64311896,-122.30564
47.61684695,-122.35786
47.71328846,-122.32843
47.72620177,-122.34256
47.6516005,-122.34648
47.65218854,-122.34828
47.65966471,-122.36656
47.63781984,-122.34362
47.71994908,-122.34573
47.65120915,-122.35048
47.64989341,-122.33116
47.59490533,-122.32120
47.57521615,-122.33033
47.60972325,-122.29912
47.62263227,-122.32429
47.67514929,-122.32104
47.59721233,-122.31838
47.62680665,-122.36415
47.63856505,-122.35676
47.63868155,-122.35716
47.60955952,-122.33715
47.58585589,-122.32111
47.66359637,-122.38177
47.68265138,-122.34637
47.60972325,-122.29912
47.66536434,-122.29635
47.61440757,-122.32121
47.67347952,-122.31759
47.6152906,-122.32853
47.69048168,-122.37377
47.65914832,-122.27793
47.6731568,-122.39026
47.71918708,-122.35508
47.69326174,-122.34970
47.61843191,-122.36013
47.65104178,-122.34756
47.67039771,-122.30588
47.67104027,-122.30877
47.59063461,-122.33774
47.65291707,-122.35506
47.61824993,-122.32609
47.55030431,-122.36464
47.59198283,-122.31716
47.69044912,-122.37514
47.69048168,-122.37377
47.69048168,-122.37377
47.61514876,-122.30940
47.63200381,-122.34262
47.66340906,-122.36840
47.54989441,-122.36504
47.69259902,-122.36227
47.53714251,-122.32176
47.67578577,-122.32593
47.62131222,-122.34654
47.66767924,-122.37389
47.71564617,-122.31202
47.66340906,-122.36840
47.69293664,-122.34537
47.60190322,-122.30183
47.65177301,-122.34574
47.588143,-122.32255
47.58652557,-122.33466
47.6623482,-122.34708
47.58849111,-122.32696
47.66245431,-122.34494
47.65104178,-122.34756
47.6623482,-122.34708
47.5485333,-122.31939
47.68891792,-122.37832
47.6902051,-122.37377
47.68736715,-122.34283
47.58772375,-122.32686
47.58772375,-122.32686
47.65864247,-122.36477
47.67247374,-122.30873
47.67247374,-122.30873
47.62657817,-122.36434
47.68860262,-122.37764
47.68817676,-122.34330
47.68886879,-122.37718
47.69139187,-122.34420
47.61514876,-122.30940
47.70901055,-122.31786
47.69839364,-122.34361
47.65716621,-122.32113
47.62709762,-122.36482
47.69007694,-122.34501
47.73379814,-122.31519
47.65251272,-122.34719
47.66695094,-122.37532
47.62733142,-122.36450
47.69127449,-122.34042
47.66518796,-122.31502
47.69839364,-122.34361
47.64801145,-122.35273
47.66279314,-122.36798
47.65755342,-122.32325
47.47447496,-122.28607
47.66640827,-122.34071
47.59667145,-122.33575
47.65904954,-122.36595
47.69839364,-122.34361
47.65966471,-122.36656
47.68316448,-122.30102
47.58856285,-122.32970
47.61466727,-122.32987
47.53415545,-122.33129
47.68316448,-122.30102
47.7282089,-122.29670
47.65564885,-122.35030
47.68886879,-122.37718
47.69015805,-122.37448
47.68860262,-122.37764
47.68886879,-122.37718
47.68860262,-122.37764
47.68886879,-122.37718
47.68860262,-122.37764
47.60018808,-122.33186
47.65323078,-122.34627
47.65923293,-122.31296
47.64483795,-122.30667
47.58944233,-122.30342
47.60013403,-122.31642
47.67567916,-122.38500
47.65801816,-122.36422
47.65835857,-122.34110
47.73143737,-122.33612
47.72929032,-122.33513
47.65123622,-122.30338
47.64983166,-122.34943
47.64674375,-122.33384
47.67503652,-122.32185
47.66477657,-122.31450
47.67276737,-122.30620
47.67276737,-122.30620
47.67276737,-122.30620
47.72929032,-122.33513
47.52214266,-122.34374
47.65760167,-122.34879
47.6328801,-122.37470
47.61759464,-122.32759
47.70854532,-122.30188
47.62476457,-122.35521
47.5858609,-122.32716
47.69056259,-122.34452
47.549908,-122.32413
47.62023187,-122.35951
47.59819116,-122.32599
47.65510353,-122.34293
47.59819116,-122.32599
47.65585216,-122.38827
47.61480217,-122.32479
47.66390004,-122.36886
47.65815264,-122.34255
47.67425977,-122.32090
47.66276021,-122.37523
47.58927246,-122.30809
47.70855862,-122.33042
47.60952573,-122.33647
47.6692063,-122.30292
47.66016878,-122.36658
